"","year","variable","Coverage","dlm.geomean","dlm.lower","dlm.upper","fixed.effects","lower.whisker","q.25","median","q.75","upper.whisker"
"159",1958,"BvB",0.254545454545455,1.83590954659235,1.6950226385183,1.98850669405532,1.95784928275167,0.0228865979381443,1.11009174311927,1.61571065014006,1.888,2
"160",1959,"BvB",0.258585858585859,1.82223891514959,1.68509529015564,1.97054414862133,1.93971282241809,0.181,1.13119970616715,1.59490421638066,1.86318886989636,2
"161",1960,"BvB",0.278787878787879,1.7855687892301,1.65540540171697,1.925966834327,1.86883330785227,0.159,1.13658536585366,1.54032004122177,1.84873949579832,2
"162",1961,"BvB",0.288888888888889,1.7493962901797,1.62472606806177,1.88363284140902,1.80180635490757,0.138,1.12305130818892,1.51912568306011,1.82833752057524,2
"163",1962,"BvB",0.292929292929293,1.7254641756397,1.60473299125304,1.8552785028064,1.78216931019397,0.0311340206185567,1.09615384615385,1.54696132596685,1.81443298969072,2
"164",1963,"BvB",0.307070707070707,1.70538052391402,1.58920573624945,1.83004796988019,1.783064213514,0.0321649484536082,1.10092112091334,1.53339466934315,1.81621978021978,2
"165",1964,"BvB",0.313131313131313,1.69011103481342,1.5772924699463,1.81099914215361,1.75058680748587,0.00784313725490196,1.05601528689097,1.51111111111111,1.79268933912205,2
"166",1965,"BvB",0.331313131313131,1.67442222305151,1.56596683872863,1.79038898634981,1.72947545931326,0.0110196078431373,1.07544701650183,1.49509803921569,1.78599787309465,2
"167",1966,"BvB",0.335353535353535,1.62494037036085,1.52163976045984,1.73525382014894,1.67821528063381,0.0110588235294118,1.00380952380952,1.41325688073394,1.79428571428571,2
"168",1967,"BvB",0.339393939393939,1.58002126178992,1.4815822060962,1.68500078999067,1.6076149338658,0.0108823529411765,0.976996370235935,1.37006880733945,1.72061375178895,2
"169",1968,"BvB",0.349494949494949,1.54116645288506,1.44765689998934,1.64071613620314,1.57755605292221,0.0148823529411765,0.961887477313975,1.35483870967742,1.7319587628866,2
"170",1969,"BvB",0.351515151515152,1.50801397643404,1.41844093009771,1.60324346602418,1.53613194479174,0.0127058823529412,0.917057902973396,1.30879981024668,1.73553719008264,2
"171",1970,"BvB",0.37979797979798,1.51679831091538,1.43061006766974,1.60817903353861,1.52701527789024,0.0178350515463918,0.87162343470483,1.3082671476822,1.73976631428344,2
"172",1971,"BvB",0.387878787878788,1.51534674176301,1.43147439352692,1.60413330350543,1.52804451417795,0.0173814432989691,0.83414236656772,1.33986350413963,1.7644127076654,2
"173",1972,"BvB",0.4,1.50707735616792,1.42622823959862,1.59250959587876,1.53231125821092,0.0171752577319588,0.84981684981685,1.3721593671994,1.75947712418301,2
"174",1973,"BvB",0.418181818181818,1.48417251243114,1.40749702403654,1.56502501180348,1.52466080445883,0.0172164948453608,0.854264160985895,1.35533980582524,1.72410256410256,2
"175",1974,"BvB",0.43030303030303,1.44978375358791,1.37732410644727,1.52605543047461,1.50692752200497,0.0177113402061856,0.815384615384615,1.35333333333333,1.70886075949367,2
"176",1975,"BvB",0.462626262626263,1.4302318852673,1.36241968089342,1.50141933085836,1.48186156844724,0.0185567010309278,0.791935483870968,1.27843137254902,1.71232876712329,2
"177",1976,"BvB",0.474747474747475,1.38751933328546,1.32387774363276,1.45422030810646,1.44521650608091,0.0188041237113402,0.772711336190105,1.22421524663677,1.67001799319542,2
"178",1977,"BvB",0.509090909090909,1.36265748885089,1.30358809526293,1.42440348962139,1.3712667664518,0.0194639175257732,0.771893939393939,1.17612931411097,1.63507717762828,2
"179",1978,"BvB",0.549494949494949,1.33205026441758,1.27783751051827,1.38856301550836,1.35314425828922,0.0204329896907216,0.73944438717658,1.12937202518041,1.59605941593348,2
"180",1979,"BvB",0.565656565656566,1.31747620252748,1.26572691963003,1.37134125640118,1.32630557407223,0.0203298969072165,0.729350172711572,1.1275981925617,1.61549875917824,2
"181",1980,"BvB",0.604040404040404,1.31416744006027,1.26571016159501,1.36447988877501,1.33224137983862,0.0196701030927835,0.779338327091136,1.1776,1.67768283784102,2
"182",1981,"BvB",0.626262626262626,1.30097932074295,1.25503601432394,1.34860448121287,1.33921543835844,0.0187835051546392,0.745098039215686,1.18566528166973,1.7049504950495,2
"183",1982,"BvB",0.642424242424242,1.25852054088413,1.21563740399981,1.30291643430505,1.28267844418496,0.0171546391752577,0.7331256490135,1.12201717095941,1.64139590854392,2
"184",1983,"BvB",0.656565656565657,1.25263253380919,1.21136037709864,1.29531087067202,1.28877071869802,0.0151958762886598,0.728121353558926,1.11111111111111,1.61832061068702,2
"185",1984,"BvB",0.682828282828283,1.2217832075673,1.18360955603233,1.26118803171667,1.22845310714527,0.0129690721649485,0.681003584229391,1.08628243794121,1.54385964912281,2
"186",1985,"BvB",0.698989898989899,1.18607303627254,1.15040672890762,1.2228451138395,1.1893597280902,0.0117731958762887,0.664367816091954,1.08522399574554,1.56231003039514,2
"187",1986,"BvB",0.721212121212121,1.18514279657502,1.15124358279098,1.22004019763441,1.19675937274009,0.0108453608247423,0.70979020979021,1.10344827586207,1.59124087591241,2
"188",1987,"BvB",0.731313131313131,1.18345795629166,1.15058670583752,1.21726830946701,1.19730950175904,0.0107010309278351,0.691823899371069,1.13025926258186,1.59339263024142,2
"189",1988,"BvB",0.741414141414141,1.16551328349662,1.13411165607832,1.19778436869646,1.18157922317835,0.007796875,0.67412869477532,1.08650519031142,1.56305979620698,2
"190",1989,"BvB",0.743434343434343,1.11273850881315,1.08323093728838,1.14304987641437,1.12779130713458,0.00995876288659794,0.664110531943331,1.01354517553709,1.50264217521206,2
"191",1990,"BvB",0.77979797979798,1.08865850106176,1.06224422537876,1.11572960682505,1.10241340808996,0.00975257731958763,0.596371882086168,0.9792945880337,1.47540983606557,2
"192",1991,"BvB",0.8,1.05580787447108,1.03164499264226,1.08053669212321,1.06388771080226,0.00958762886597938,0.606160714285714,0.978625505808641,1.44431520314548,2
"193",1992,"BvB",0.812121212121212,1.02288544590715,1.00041493522126,1.04586067101973,1.0260574183498,0.00132075471698113,0.6187265917603,0.945604068603582,1.45954198473282,2
"194",1993,"BvB",0.83030303030303,0.965483727518925,0.945507927068085,0.985881557856802,0.961454296671886,0.000943396226415094,0.537264071755762,0.894358974358974,1.43970802919708,2
"195",1994,"BvB",0.836363636363636,0.931179997332046,0.912422526714469,0.950323081734539,0.925661437957636,0.000754716981132075,0.532558139534884,0.878106369484461,1.39655172413793,2
"196",1995,"BvB",0.880808080808081,0.929335562509765,0.913487902194723,0.945458156227709,0.926273024359981,0.000754716981132075,0.555756117127958,0.892378328741965,1.41249078587564,2
"197",1996,"BvB",0.894949494949495,0.922643429392567,0.90796881501039,0.937555215254322,0.920282031056697,0.0030188679245283,0.563001660841328,0.83756345177665,1.45180023228804,2
"198",1997,"BvB",0.901010101010101,0.908969372623634,0.895020513227873,0.923135624442883,0.904606566004516,0.00245283018867925,0.549738219895288,0.868319097010372,1.4486921529175,2
"199",1998,"BvB",0.933333333333333,0.885013701302631,0.873921899136631,0.896246280436701,0.884667276993469,0.00584905660377358,0.53134328358209,0.8669227416367,1.36633663366337,2
"200",1999,"BvB",0.955555555555556,0.88011288221218,0.871134561207653,0.889183738000251,0.881044845174537,0.00339622641509434,0.537278106508876,0.879710144927536,1.36069114470842,2
"201",2000,"BvB",0.95959595959596,0.884039605980748,0.875460726466994,0.892702552285264,0.883815543272734,0.00169811320754717,0.530614410021524,0.898305084745763,1.37079431438127,2
"202",2001,"BvB",0.961616161616162,0.880986790518711,0.872669177451018,0.889383680692702,0.882592560022319,0.000892156862745098,0.564682706766917,0.890121951219512,1.36579778830964,2
"203",2002,"BvB",0.963636363636364,0.898118666441769,0.889883087549485,0.906430462941332,0.896246568105058,0.00096078431372549,0.568067226890756,0.908474576271186,1.39341421143847,2
"204",2003,"BvB",0.965656565656566,0.887959188380653,0.880051920153484,0.895937503428339,0.886839570249365,0.000858823529411765,0.557575757575758,0.903611846575599,1.39285714285714,2
"205",2004,"BvB",0.971717171717172,0.877302586698081,0.870211822482702,0.884451128727848,0.871783105492113,0.00120392156862745,0.552671755725191,0.8752,1.38461538461538,2
"206",2005,"BvB",0.957575757575758,0.865992618866825,0.857420858145131,0.874650072724127,0.868196692755798,0.00335294117647059,0.5104,0.848528145980375,1.40308747855918,2
"207",2006,"BvB",0.951515151515152,0.878982580354767,0.869661685098064,0.888403375480436,0.880606095197927,0.00496078431372549,0.54047299270073,0.902985074626866,1.39347608146898,2
"208",2007,"BvB",0.945454545454545,0.881408997939835,0.87145222541142,0.891479531517096,0.888488168051997,0.00850980392156863,0.512361635025663,0.886708328325922,1.38727424124961,2
"209",2008,"BvB",0.878787878787879,0.89435113076176,0.879202556188497,0.909760713802283,0.920911726441662,0.00893233082706767,0.518553744751071,0.939524838012959,1.42246625486159,2
"210",2009,"BvB",0.854545454545454,0.917387897628397,0.900216415910893,0.934886922566801,0.949413362493378,0.0120392156862745,0.557638442124016,0.959036144578313,1.4921973518285,2
"211",2010,"BvB",0.8,0.909716760544027,0.889491956132205,0.930401426015498,0.915492187115484,0.020390625,0.553369571246325,0.90988815137458,1.43788376647084,2
"212",2011,"BvB",0.753535353535354,0.911554120297577,0.888700868389091,0.934995051526934,0.930129764601043,0.023203125,0.541409147095179,0.96094674556213,1.42441860465116,2
"213",2012,"BvB",0.654545454545455,0.907936868117604,0.880310189502091,0.936430551773416,0.92345827506999,0.024296875,0.53440095574013,0.964750138930449,1.41612963481834,2
"214",2013,"BvB",0.602020202020202,0.923122134242062,0.892079181919641,0.955245332475858,0.931477119510312,0.0234982332155477,0.510998307952623,0.965449915110357,1.41860465116279,2
"215",2014,"BvB",0.478787878787879,0.937314774109284,0.899582731573729,0.976629447106647,0.936196046914585,0.0219434628975265,0.503225806451613,0.949432404540764,1.40219092331768,2
"216",2015,"BvB",0.387878787878788,0.982516410935121,0.937067565524509,1.03016957717078,1.02071983440631,0.0868852459016393,0.561233784545967,1.00431654676259,1.49440864685097,2
"217",2016,"BvB",0.181818181818182,0.987107544895595,0.926586573506905,1.051581506844,0.962149808000554,0.0734426229508197,0.497584541062802,1.01244755244755,1.47469879518072,2
"218",2017,"BvB",0.119191919191919,1.02825665062312,0.952051790940785,1.11056115813393,1.07115188850191,0.144804088586031,0.594217731421121,1.03194444444444,1.57758925415341,2
"219",2018,"BvB",0.0383838383838384,1.09090067248987,0.982567317444247,1.21117836519775,1.26959221538579,0.373782771535581,0.77876400707726,1.06764168190128,1.30617860851506,2
